Step	d0	d1	w0	w1	Pir0	Pir1	Pir2	Central	Siren
0	1	1	1	1	0	0
1	1	1	1	1	1	0
2	1	1	1	1	1	1
3	1	1	1	1	1	1
4	1	1	1	1	0	0
5	1	1	1	1	0	0
6	1	1	1	1	0	0
